text,labels
yes [SEP] teaching [SEP] lel [SEP] nxt time [SEP] eh? [SEP] es resume [SEP] liar [SEP] ur friend [SEP] yeah i know [SEP] FVCK [SEP] hope he got [SEP] see? i was right after all [SEP] your friend [SEP] done [SEP] i want leader [SEP] wk medusa? [SEP] report wk and medusa [SEP] right? [SEP] ROFL [SEP] all report es [SEP] moreplz [SEP] wk [SEP] :laugh :Laugh: shit [SEP] i want whatever [SEP] lol gg [SEP] i repoted u slardar HAHAHA [SEP] :( [SEP] dagon O.o,O
yes [SEP] teaching [SEP] lel [SEP] nxt time [SEP] eh? [SEP] es resume [SEP] liar [SEP] ur friend [SEP] yeah i know [SEP] FVCK [SEP] hope he got [SEP] see? i was right after all [SEP] your friend [SEP] done [SEP] i want leader [SEP] wk medusa? [SEP] report wk and medusa [SEP] right? [SEP] ROFL [SEP] all report es [SEP] moreplz [SEP] wk [SEP] :laugh :Laugh: shit [SEP] i want whatever [SEP] lol gg [SEP] i repoted u slardar HAHAHA [SEP] :( [SEP] i didnt pause nor resmue [SEP] Keepo,O
yes [SEP] teaching [SEP] lel [SEP] nxt time [SEP] eh? [SEP] es resume [SEP] liar [SEP] ur friend [SEP] yeah i know [SEP] FVCK [SEP] hope he got [SEP] see? i was right after all [SEP] your friend [SEP] done [SEP] i want leader [SEP] wk medusa? [SEP] report wk and medusa [SEP] right? [SEP] ROFL [SEP] all report es [SEP] moreplz [SEP] wk [SEP] :laugh :Laugh: shit [SEP] i want whatever [SEP] lol gg [SEP] i repoted u slardar HAHAHA [SEP] :( [SEP] i didnt pause nor resmue [SEP] holyshit cumback [SEP] lol,O
yes [SEP] teaching [SEP] lel [SEP] nxt time [SEP] eh? [SEP] es resume [SEP] liar [SEP] ur friend [SEP] yeah i know [SEP] FVCK [SEP] hope he got [SEP] see? i was right after all [SEP] your friend [SEP] done [SEP] i want leader [SEP] wk medusa? [SEP] report wk and medusa [SEP] right? [SEP] ROFL [SEP] all report es [SEP] moreplz [SEP] wk [SEP] :laugh :Laugh: shit [SEP] i want whatever [SEP] lol gg [SEP] i repoted u slardar HAHAHA [SEP] :( [SEP] i didnt pause nor resmue [SEP] holyshit cumback [SEP] lol [SEP] like you,I
yes [SEP] teaching [SEP] lel [SEP] nxt time [SEP] eh? [SEP] es resume [SEP] liar [SEP] ur friend [SEP] yeah i know [SEP] FVCK [SEP] hope he got [SEP] see? i was right after all [SEP] your friend [SEP] done [SEP] i want leader [SEP] wk medusa? [SEP] report wk and medusa [SEP] right? [SEP] ROFL [SEP] all report es [SEP] moreplz [SEP] wk [SEP] :laugh :Laugh: shit [SEP] i want whatever [SEP] lol gg [SEP] i repoted u slardar HAHAHA [SEP] :( [SEP] i didnt pause nor resmue [SEP] holyshit cumback [SEP] lol [SEP] they bullied me [SEP] cheers mate only best graves au,O
yes [SEP] teaching [SEP] lel [SEP] nxt time [SEP] eh? [SEP] es resume [SEP] liar [SEP] ur friend [SEP] yeah i know [SEP] FVCK [SEP] hope he got [SEP] see? i was right after all [SEP] your friend [SEP] done [SEP] i want leader [SEP] wk medusa? [SEP] report wk and medusa [SEP] right? [SEP] ROFL [SEP] all report es [SEP] moreplz [SEP] wk [SEP] :laugh :Laugh: shit [SEP] i want whatever [SEP] lol gg [SEP] i repoted u slardar HAHAHA [SEP] :( [SEP] i didnt pause nor resmue [SEP] holyshit cumback [SEP] lol [SEP] they bullied me [SEP] report me friendly [SEP] feeders noobs,E
yes [SEP] teaching [SEP] lel [SEP] nxt time [SEP] eh? [SEP] es resume [SEP] liar [SEP] ur friend [SEP] yeah i know [SEP] FVCK [SEP] hope he got [SEP] see? i was right after all [SEP] your friend [SEP] done [SEP] i want leader [SEP] wk medusa? [SEP] report wk and medusa [SEP] right? [SEP] ROFL [SEP] all report es [SEP] moreplz [SEP] wk [SEP] :laugh :Laugh: shit [SEP] i want whatever [SEP] lol gg [SEP] i repoted u slardar HAHAHA [SEP] :( [SEP] i didnt pause nor resmue [SEP] holyshit cumback [SEP] lol [SEP] they bullied me [SEP] report me friendly [SEP] were friends [SEP] 1500,O
"yes [SEP] teaching [SEP] lel [SEP] nxt time [SEP] eh? [SEP] es resume [SEP] liar [SEP] ur friend [SEP] yeah i know [SEP] FVCK [SEP] hope he got [SEP] see? i was right after all [SEP] your friend [SEP] done [SEP] i want leader [SEP] wk medusa? [SEP] report wk and medusa [SEP] right? [SEP] ROFL [SEP] all report es [SEP] moreplz [SEP] wk [SEP] :laugh :Laugh: shit [SEP] i want whatever [SEP] lol gg [SEP] i repoted u slardar HAHAHA [SEP] :( [SEP] i didnt pause nor resmue [SEP] holyshit cumback [SEP] lol [SEP] they bullied me [SEP] report me friendly [SEP] were friends [SEP] es pause for u [SEP] could perujvians ben any worse at this game, i don't know",E
yes [SEP] teaching [SEP] lel [SEP] nxt time [SEP] eh? [SEP] es resume [SEP] liar [SEP] ur friend [SEP] yeah i know [SEP] FVCK [SEP] hope he got [SEP] see? i was right after all [SEP] your friend [SEP] done [SEP] i want leader [SEP] wk medusa? [SEP] report wk and medusa [SEP] right? [SEP] ROFL [SEP] all report es [SEP] moreplz [SEP] wk [SEP] :laugh :Laugh: shit [SEP] i want whatever [SEP] lol gg [SEP] i repoted u slardar HAHAHA [SEP] :( [SEP] i didnt pause nor resmue [SEP] holyshit cumback [SEP] lol [SEP] they bullied me [SEP] report me friendly [SEP] were friends [SEP] es pause for u [SEP] k i report [SEP] your tower guys,O
yes [SEP] teaching [SEP] lel [SEP] nxt time [SEP] eh? [SEP] es resume [SEP] liar [SEP] ur friend [SEP] yeah i know [SEP] FVCK [SEP] hope he got [SEP] see? i was right after all [SEP] your friend [SEP] done [SEP] i want leader [SEP] wk medusa? [SEP] report wk and medusa [SEP] right? [SEP] ROFL [SEP] all report es [SEP] moreplz [SEP] wk [SEP] :laugh :Laugh: shit [SEP] i want whatever [SEP] lol gg [SEP] i repoted u slardar HAHAHA [SEP] :( [SEP] i didnt pause nor resmue [SEP] holyshit cumback [SEP] lol [SEP] they bullied me [SEP] report me friendly [SEP] were friends [SEP] es pause for u [SEP] k i report [SEP] yeah u and ur motherless bullshit [SEP] LET THIS BE A LESSON,O
yes [SEP] teaching [SEP] lel [SEP] nxt time [SEP] eh? [SEP] es resume [SEP] liar [SEP] ur friend [SEP] yeah i know [SEP] FVCK [SEP] hope he got [SEP] see? i was right after all [SEP] your friend [SEP] done [SEP] i want leader [SEP] wk medusa? [SEP] report wk and medusa [SEP] right? [SEP] ROFL [SEP] all report es [SEP] moreplz [SEP] wk [SEP] :laugh :Laugh: shit [SEP] i want whatever [SEP] lol gg [SEP] i repoted u slardar HAHAHA [SEP] :( [SEP] i didnt pause nor resmue [SEP] holyshit cumback [SEP] lol [SEP] they bullied me [SEP] report me friendly [SEP] were friends [SEP] es pause for u [SEP] k i report [SEP] yeah u and ur motherless bullshit [SEP] hahaha [SEP] did i hit u,O
yes [SEP] teaching [SEP] lel [SEP] nxt time [SEP] eh? [SEP] es resume [SEP] liar [SEP] ur friend [SEP] yeah i know [SEP] FVCK [SEP] hope he got [SEP] see? i was right after all [SEP] your friend [SEP] done [SEP] i want leader [SEP] wk medusa? [SEP] report wk and medusa [SEP] right? [SEP] ROFL [SEP] all report es [SEP] moreplz [SEP] wk [SEP] :laugh :Laugh: shit [SEP] i want whatever [SEP] lol gg [SEP] i repoted u slardar HAHAHA [SEP] :( [SEP] i didnt pause nor resmue [SEP] holyshit cumback [SEP] lol [SEP] they bullied me [SEP] report me friendly [SEP] were friends [SEP] es pause for u [SEP] k i report [SEP] yeah u and ur motherless bullshit [SEP] hahaha [SEP] gg [SEP] hahaha sorry my team like joking around they keep say ez ez ez wtf,E
yes [SEP] teaching [SEP] lel [SEP] nxt time [SEP] eh? [SEP] es resume [SEP] liar [SEP] ur friend [SEP] yeah i know [SEP] FVCK [SEP] hope he got [SEP] see? i was right after all [SEP] your friend [SEP] done [SEP] i want leader [SEP] wk medusa? [SEP] report wk and medusa [SEP] right? [SEP] ROFL [SEP] all report es [SEP] moreplz [SEP] wk [SEP] :laugh :Laugh: shit [SEP] i want whatever [SEP] lol gg [SEP] i repoted u slardar HAHAHA [SEP] :( [SEP] i didnt pause nor resmue [SEP] holyshit cumback [SEP] lol [SEP] they bullied me [SEP] report me friendly [SEP] were friends [SEP] es pause for u [SEP] k i report [SEP] yeah u and ur motherless bullshit [SEP] hahaha [SEP] gg [SEP] please report the idiot [SEP] =)),O
yes [SEP] teaching [SEP] lel [SEP] nxt time [SEP] eh? [SEP] es resume [SEP] liar [SEP] ur friend [SEP] yeah i know [SEP] FVCK [SEP] hope he got [SEP] see? i was right after all [SEP] your friend [SEP] done [SEP] i want leader [SEP] wk medusa? [SEP] report wk and medusa [SEP] right? [SEP] ROFL [SEP] all report es [SEP] moreplz [SEP] wk [SEP] :laugh :Laugh: shit [SEP] i want whatever [SEP] lol gg [SEP] i repoted u slardar HAHAHA [SEP] :( [SEP] i didnt pause nor resmue [SEP] holyshit cumback [SEP] lol [SEP] they bullied me [SEP] report me friendly [SEP] were friends [SEP] es pause for u [SEP] k i report [SEP] yeah u and ur motherless bullshit [SEP] hahaha [SEP] gg [SEP] please report the idiot [SEP] fucking shit [SEP] hi,O
yes [SEP] teaching [SEP] lel [SEP] nxt time [SEP] eh? [SEP] es resume [SEP] liar [SEP] ur friend [SEP] yeah i know [SEP] FVCK [SEP] hope he got [SEP] see? i was right after all [SEP] your friend [SEP] done [SEP] i want leader [SEP] wk medusa? [SEP] report wk and medusa [SEP] right? [SEP] ROFL [SEP] all report es [SEP] moreplz [SEP] wk [SEP] :laugh :Laugh: shit [SEP] i want whatever [SEP] lol gg [SEP] i repoted u slardar HAHAHA [SEP] :( [SEP] i didnt pause nor resmue [SEP] holyshit cumback [SEP] lol [SEP] they bullied me [SEP] report me friendly [SEP] were friends [SEP] es pause for u [SEP] k i report [SEP] yeah u and ur motherless bullshit [SEP] hahaha [SEP] gg [SEP] please report the idiot [SEP] fucking shit [SEP] wk [SEP] wut a sad cunt,E
yes [SEP] teaching [SEP] lel [SEP] nxt time [SEP] eh? [SEP] es resume [SEP] liar [SEP] ur friend [SEP] yeah i know [SEP] FVCK [SEP] hope he got [SEP] see? i was right after all [SEP] your friend [SEP] done [SEP] i want leader [SEP] wk medusa? [SEP] report wk and medusa [SEP] right? [SEP] ROFL [SEP] all report es [SEP] moreplz [SEP] wk [SEP] :laugh :Laugh: shit [SEP] i want whatever [SEP] lol gg [SEP] i repoted u slardar HAHAHA [SEP] :( [SEP] i didnt pause nor resmue [SEP] holyshit cumback [SEP] lol [SEP] they bullied me [SEP] report me friendly [SEP] were friends [SEP] es pause for u [SEP] k i report [SEP] yeah u and ur motherless bullshit [SEP] hahaha [SEP] gg [SEP] please report the idiot [SEP] fucking shit [SEP] wk [SEP] i report wk commend me [SEP] heard you guys like ur medusa's freefarmed some first timer TA here,O
yes [SEP] teaching [SEP] lel [SEP] nxt time [SEP] eh? [SEP] es resume [SEP] liar [SEP] ur friend [SEP] yeah i know [SEP] FVCK [SEP] hope he got [SEP] see? i was right after all [SEP] your friend [SEP] done [SEP] i want leader [SEP] wk medusa? [SEP] report wk and medusa [SEP] right? [SEP] ROFL [SEP] all report es [SEP] moreplz [SEP] wk [SEP] :laugh :Laugh: shit [SEP] i want whatever [SEP] lol gg [SEP] i repoted u slardar HAHAHA [SEP] :( [SEP] i didnt pause nor resmue [SEP] holyshit cumback [SEP] lol [SEP] they bullied me [SEP] report me friendly [SEP] were friends [SEP] es pause for u [SEP] k i report [SEP] yeah u and ur motherless bullshit [SEP] hahaha [SEP] gg [SEP] please report the idiot [SEP] fucking shit [SEP] wk [SEP] i report wk commend me [SEP] hahaha [SEP] so quiet for a while bro,O
yes [SEP] teaching [SEP] lel [SEP] nxt time [SEP] eh? [SEP] es resume [SEP] liar [SEP] ur friend [SEP] yeah i know [SEP] FVCK [SEP] hope he got [SEP] see? i was right after all [SEP] your friend [SEP] done [SEP] i want leader [SEP] wk medusa? [SEP] report wk and medusa [SEP] right? [SEP] ROFL [SEP] all report es [SEP] moreplz [SEP] wk [SEP] :laugh :Laugh: shit [SEP] i want whatever [SEP] lol gg [SEP] i repoted u slardar HAHAHA [SEP] :( [SEP] i didnt pause nor resmue [SEP] holyshit cumback [SEP] lol [SEP] they bullied me [SEP] report me friendly [SEP] were friends [SEP] es pause for u [SEP] k i report [SEP] yeah u and ur motherless bullshit [SEP] hahaha [SEP] gg [SEP] please report the idiot [SEP] fucking shit [SEP] wk [SEP] i report wk commend me [SEP] hahaha [SEP] ty [SEP] another mexican on west eu thats 2 games in a row,E
yes [SEP] teaching [SEP] lel [SEP] nxt time [SEP] eh? [SEP] es resume [SEP] liar [SEP] ur friend [SEP] yeah i know [SEP] FVCK [SEP] hope he got [SEP] see? i was right after all [SEP] your friend [SEP] done [SEP] i want leader [SEP] wk medusa? [SEP] report wk and medusa [SEP] right? [SEP] ROFL [SEP] all report es [SEP] moreplz [SEP] wk [SEP] :laugh :Laugh: shit [SEP] i want whatever [SEP] lol gg [SEP] i repoted u slardar HAHAHA [SEP] :( [SEP] i didnt pause nor resmue [SEP] holyshit cumback [SEP] lol [SEP] they bullied me [SEP] report me friendly [SEP] were friends [SEP] es pause for u [SEP] k i report [SEP] yeah u and ur motherless bullshit [SEP] hahaha [SEP] gg [SEP] please report the idiot [SEP] fucking shit [SEP] wk [SEP] i report wk commend me [SEP] hahaha [SEP] ty [SEP] yee son [SEP] sure,O
GG,O
alright my friend rubikc,O
GGWP,O
i cant run icant hide xd [SEP] could you stop,O
i cant run icant hide xd [SEP] AGHAHAHHAHA gg fail mid [SEP] nthing to say ur shit ur tiny is shit its all been said,E
haha haha,O
WHAT?,O
3streak lost,O
WEET DREAMS you cant see me  blood you aer sutpid [SEP] 1k mmr lol,I
lol,O
Haha [SEP] le,O
Haha [SEP] Sweet dream [SEP] me idiot?,E
Haha [SEP] Sweet dream [SEP] hahaha [SEP] b,O
Haha [SEP] Sweet dream [SEP] hahaha [SEP] sweet dream no die [SEP] hunt hunt hunt,O
Haha [SEP] Sweet dream [SEP] hahaha [SEP] sweet dream no die [SEP] our wind is stupid he hit the tank [SEP] no need to counter your 0 man black holes anyway,O
Haha [SEP] Sweet dream [SEP] hahaha [SEP] sweet dream no die [SEP] our wind is stupid he hit the tank [SEP] AHAHAHAHAH JUKED [SEP] o well report qop please,A
Haha [SEP] Sweet dream [SEP] hahaha [SEP] sweet dream no die [SEP] our wind is stupid he hit the tank [SEP] AHAHAHAHAH JUKED [SEP] yeah joke time wanna hear one [SEP] I get my dominator now,O
Haha [SEP] Sweet dream [SEP] hahaha [SEP] sweet dream no die [SEP] our wind is stupid he hit the tank [SEP] AHAHAHAHAH JUKED [SEP] yeah joke time wanna hear one [SEP] blame time? [SEP] gg,O
Haha [SEP] Sweet dream [SEP] hahaha [SEP] sweet dream no die [SEP] our wind is stupid he hit the tank [SEP] AHAHAHAHAH JUKED [SEP] yeah joke time wanna hear one [SEP] blame time? [SEP] GG AJAJAJAJAHAHAHAH HSJJAHAHA [SEP] :(,O
Haha [SEP] Sweet dream [SEP] hahaha [SEP] sweet dream no die [SEP] our wind is stupid he hit the tank [SEP] AHAHAHAHAH JUKED [SEP] yeah joke time wanna hear one [SEP] blame time? [SEP] GG AJAJAJAJAHAHAHAH HSJJAHAHA [SEP] haha [SEP] morph,E
Haha [SEP] Sweet dream [SEP] hahaha [SEP] sweet dream no die [SEP] our wind is stupid he hit the tank [SEP] AHAHAHAHAH JUKED [SEP] yeah joke time wanna hear one [SEP] blame time? [SEP] GG AJAJAJAJAHAHAHAH HSJJAHAHA [SEP] haha [SEP] sad invo [SEP] lol what happen,O
Haha [SEP] Sweet dream [SEP] hahaha [SEP] sweet dream no die [SEP] our wind is stupid he hit the tank [SEP] AHAHAHAHAH JUKED [SEP] yeah joke time wanna hear one [SEP] blame time? [SEP] GG AJAJAJAJAHAHAHAH HSJJAHAHA [SEP] haha [SEP] sad invo [SEP] jaja [SEP] no 3k for u,O
Haha [SEP] Sweet dream [SEP] hahaha [SEP] sweet dream no die [SEP] our wind is stupid he hit the tank [SEP] AHAHAHAHAH JUKED [SEP] yeah joke time wanna hear one [SEP] blame time? [SEP] GG AJAJAJAJAHAHAHAH HSJJAHAHA [SEP] haha [SEP] sad invo [SEP] jaja [SEP] lol kunkka [SEP] delete,O
next lvl,O
haha [SEP] lol,O
because the only one who gained from that was lesh,O
pussy pusyy mind PUSSSSSYSYYYSYSYSYSYS [SEP] YOU OKATY BRO?!,O
pussy pusyy mind PUSSSSSYSYYYSYSYSYSYS [SEP] WOAAAH [SEP] gg,O
pussy pusyy mind PUSSSSSYSYYYSYSYSYSYS [SEP] WOAAAH [SEP] haahahaha CRY ASSHOLES kraaaaaay [SEP] He is so shit LOOK AT THIS AM HE IS SO SHIT,E
pussy pusyy mind PUSSSSSYSYYYSYSYSYSYS [SEP] WOAAAH [SEP] haahahaha CRY ASSHOLES kraaaaaay [SEP] no future [SEP] noob sf,E
pussy pusyy mind PUSSSSSYSYYYSYSYSYSYS [SEP] WOAAAH [SEP] haahahaha CRY ASSHOLES kraaaaaay [SEP] no future [SEP] bird brain un install dota later bane [SEP] report him guys,A
30.48,O
:),O
ahahaha stupid [SEP] fuck mana burn,E
cant farm lol ez for dk,I
ya [SEP] plz report ember,A
ya [SEP] u got an alright lineup all things considered also lina didnr random [SEP] he didn't rat for shit lol,E
ya [SEP] u got an alright lineup all things considered also lina didnr random [SEP] Mangoes [SEP] everyone commend pheonix,A
ya [SEP] u got an alright lineup all things considered also lina didnr random [SEP] Mangoes [SEP] go am got you [SEP] can u guys wait please my mouse can't control,A
ya [SEP] u got an alright lineup all things considered also lina didnr random [SEP] Mangoes [SEP] go am got you [SEP] We all randomed [SEP] kotl wants to win badly....ks me twice......good way,O
350,O
rolf whos feeding with cour ?,O
wp invo noobie,E
pfff  u are stupid..,E
thanks morph youl get your 3 rares [SEP] ok go ff pls i afk,A
thanks morph youl get your 3 rares [SEP] game is hard  lolz [SEP] So bad lmao qop just lost in space,O
thanks morph youl get your 3 rares [SEP] game is hard  lolz [SEP] gg [SEP] ty disruptor,O
its okay,O
chill dallae dont play in this match,O
meepo mid ? [SEP] haha,O
meepo mid ? [SEP] + duble ez game ez life [SEP] BACOD,O
hey u knw clement?,O
GG [SEP] plz finish faster,O
GG [SEP] blame yep [SEP] gg wp,O
torm sucked thats why,E
wow 3 ult 5-12 meepo wow [SEP] gg retarded game actually,E
WHAT NOW,O
FVCK,O
Just now i got blame by whole team,I
rpeott bitch really bitch [SEP] nice one la pudge HAHHAHAHA,O
rpeott bitch really bitch [SEP] venge me 3 feed why you are pausr me your 3 feed nooob child [SEP] 1 hit,O
gg do it again fat cow,O
:) PARTY 4K,O
:D,O
captain obvious captain obvious captain obvious captain obvious captain obvious FACTS,O
