text,labels
just fin mid or top,O
?,O
?,O
in which country of eu west do u speak that language,O
what?,O
? kids?,I
ez game lion u called gg?,I
u lsot mid bro,O
rc my br ?,O
lol rekt kid,O
ez,I
100 Gs cmon,O
gg,O
unpause harder scrub,O
ez dead say what !! ??,I
any last words? thx for the bototm,O
lina are u rich now?,O
aiyo think rax 1 lane can comeback,O
gg,O
Gg,O
?,O
suck it,E
wtf,E
pause,A
diz ud dog,E
dont judge book but the cover hahahahahhahaa,O
ICK ALCH FOR COMEBACK GOLD KREYGASM WTF DOES ORACLE DO?,O
WHATS THIS,O
gg,O
2k ping,O
he's actually coming back xd unlike ember,O
is rdy,O
he is,O
geegee,O
haha,O
hahaha babilo,O
mortal kombat :D,O
DUDE!,O
quickscoped,I
gg Fuck mid in first  yah hate that,E
not as nice as u ^^,O
gold coast,O
GGWP,O
hey my dear friend  don't kill noob team,E
how is it even possible to spell your own name wrong,O
try hard,O
commended btw,A
,O
mvp where is your detection?,O
nice,O
sry. !!,O
thats worth it,O
slark gonna bash his mum with his 45 minute basher gg wp,O
nice rage fckin fag,E
u guys gank too much,O
huehue,O
gg,O
hah,O
LOL,O
wrong,O
Wp,O
Wag po,O
z,O
nc deward?,O
OMG,O
gg!,O
lol,O
loll,O
THIS WIND RETARD.,E
+,O
worth it?,O
bruh you need a chill pill,O
Lol,O
ya i call  ta  b,O
wtf wait man,E
CRY,O
lc mvp,O
nice viper,O
fuck mtoher mirana pls report mirana and finsih,E
?,O
moreplz,O
IZI,E
... riperino,O
im glad to lose this guys are too weak for winning a game,I
Wow,O
...,O
gg,O
so Ez,I
no pause and urgent salami bathroom issues,A
its ok i had fun hooking u guys,O
ggwp,O
"Biper bruh Viper, no honor xD",O
what,O
finish need to sleep wp,O
fuck u,E
void offlane bros,A
i kill you so easy,O
XD,O
retard,E
look your pussy,E
Z,I
pudge and axe is speaking russian whole game,E
Gg,O
ty,O
B,O
?,O
kill the support and think you win the game ,O
wait pls,A
zeus,O
KEK,O
Haha,O
where are you wr,O
pls report enigma and ta fucking account buyers jesus christ,E
no tac pause,A
yes nope,O
<3 legion,O
cute meepo,O
well,O
noob,E
tq,O
f9 faggot viper fuck your mom,E
MGA ULOL,O
LETAS ALL REPORT RUBICK FOR TEH LULZ,A
:D,O
lvl 1 invoker wr lvl 3,O
my bad,O
:DD,O
1k loss 400 win?,O
tinker pro,O
?,O
commend pudge,A
shut up  ds,E
fckng fake mmrs,E
2100,O
gg,O
GG CAN END ?? FASTER,O
gg wp,O
7-11 QOP ASK FOR REPORT  SEE? ALWAYS FEED,I
commend alche hahahah,A
nice,O
do u love me ??,O
ggwp watch the farm,O
"he is online, just reconnecting",A
we wait you,O
report wind,A
dd ff usles mid and gyro and voids 2 retard firs item for gyri is mkm LOOOL no bkb is noob men,E
HAHA,O
divine?,O
AEGIS dont help,O
ill support u buddy,O
wk,O
whaty,O
FELIX SECRETSHOP,O
mech razor op,O
Gg,O
dont blame doom dude :) pudge and blood really ?,O
COMEeeeee BRO,O
WP,O
im winner,O
ty predict ez game for noobs,E
swup SUP,O
afk,A
pls solo reportenlo.,A
One by one?,O
ok? go?,O
ggwp,O
plz,O
z,I
:laugh :Laugh: shit,E
ultra scrub jugg and tb finish mid,O
lol,O
ALl report alc,A
gg wp,O
This game too violent for me can we peace? Just farm,O
ggwp,O
suicide,O
just finish Ill try to block alch,A
friends?,O
gg,O
nice gank faggots,E
gg mariksç,O
ty,O
closes soon,O
GG,O
english retard,E
private just go,O
1st time win am?,O
eZ 2 VS 5,I
"ez mid, said sf",I
GG,O
its over i dont care anymore,O
easy,O
pussied from me,E
ec,O
da,O
no pls wait,O
rat dota best dota,O
hes dead any way lol,O
daz dced ffs so good porn on pornhub.com atm,E
hohoho,O
says wr picker,O
O SHIT,E
hahah ggwp,O
ROFL not worth stupid ppl XD,E
322,O
bb spectre,O
WTF,O
lol,O
yeah bh?,O
ez ez as fuck,E
reported,A
how much ur account,I
WHIRLPOOL,O
lollllllllllllllllll,O
gg wp,O
medusa? MEDUSA? FARM THE CREEPS WHILE UR TEAM IS GETTING KILLED SURE THING,O
lOL,O
Ask sven,O
<3,O
w8 please 1k de ping,A
viva la peru,E
GG,O
w8 2 mins,A
u guys just bad but,E
fuck,E
how long?,O
gege,O
ITS HUGE,O
now i can't force her :C,O
TOLD U,O
+,O
ggwp,O
come to me again my boi,O
LMAO 5 top,O
im too tough,O
4-Dec,O
gg pls puish,O
lol,O
?,O
sorry guys its past pheonix's bed time,O
itshis smurf,O
nice aim,O
wahaha,O
is so ez,I
I don't like his voice :3,O
.,O
hes with us were party hes coming,O
pro,O
report this sniper picker -_-,A
eZ MODE TEAM FEEDER JUNGLE AND PUDGE OFF mIRANA LEGION MID + INVOKER NOOBS,E
Almost,E
sorry,O
GG,O
mirana how domu have a deso,O
haha,O
stfu,E
that retarded SF is going to win the game,E
gg,O
ez mmr for u,I
wait,O
gago,O
KAPPAROSS,O
#rekt #kid,O
where pain,O
exz,O
shit my pants,E
GIVE THEM NOTHING BUT TAKE THEM EVERYTHING,O
commend my supp kaka,A
offlane of offline?,O
gg wp,O
lol,O
hahahaha,O
ree mmr zzz,O
w,O
Who gives a shit if you have mkb rofl,O
what is that,O
steam profile online might have crashed 2 mins please then we'll go,O
because -25???,O
Z mid,I
ÑAM ÑAM Ä; JOJOJO,O
XDD,O
kk go,O
gl fuck gg,E
nc doom nc,O
ggwp,O
he just keeps charhing since spectre comited ult so did I :D i thought they will go for more blood but whatever,O
nice mid,O
idiot bobo mid,E
2 fucking mid gays,E
JAJAJAJA baited,O
y am i sexy,O
shes 41 or something,O
it started off rough lol,O
0/13,I
ez mid sd,I
what?,O
end,O
we go wait at wtf,A
es alive i show mercy,O
wp,O
and teaching dota,O
ez my ass this ta chicken,I
ruskis,E
ez,I
got work,O
U suck SF }:) :),E
uguys so bad,I
gg wp,O
FUCKING ELDER,E
ez meepo solo boosting,I
:D,O
Black out,O
Z,I
wp,O
;),O
z?,I
L LISAJ PARNI,O
sydney braaaaaaaaaaaa,O
kk never give up,O
void why me,O
mid pugde ahah dota  1,O
^^^^^^^^^^^,O
gg tiny noob itny rperot tiny,E
p mid,O
nice back stab lol,O
nice hook,O
lol,O
sf tell a story so bored,O
hahahaha,O
fat slark,O
ahahaha,O
in your ass,E
XD,O
gg,O
lmao,O
later bitch,E
rea;;y really im not,O
why i am innocent,O
:D,O
HAHA I THINK YOU ARE PINOY TOO,E
NOOB WEAVER,E
GG,O
??,O
lmfao,O
H,O
so noob crys,E
gonna safe,O
assholes ,E
ez :D,I
gg fast push,A
haha,O
LOL I don't care,O
ez lion :D,I
+25 buddy,O
hold on 30 secs 500 ping kl im good g?,A
When you greedy for a kill,O
gg,O
HAHAHA slardar HAHAHA,O
fuck you,E
is the worst player,E
ggwp boys,O
ahah,O
fucking narutard ,E
report,A
haha,O
bully sf liek bully blind kid bully sf like bully blind kid its not good,O
HAAHAHAHA,O
gg,O
bye ;-;,O
while qop was lv 7 u cant get that hard outlaned,O
lel,O
yeah slow item,O
I know right.,O
and my tammates,O
he farm he leave it's okay,O
IM PRO,O
lc says he's coming you fuck why let the kid abandon for nothing,O
1z1,O
blame teammate,O
wanna bet who got that 1 lb,O
hate u silencer,O
cant even help the mid,O
end it now,O
lol slark 2.4k,O
gg,O
haha,O
gg,O
gg,O
be tusklar bye,O
lol,O
worst pounce,O
gg,O
report my team ty,I
stupid introgay,E
lol gagos gg noobs,E
faggots stop doing that,E
eu vi tanto q deram tnc vai se fude mlk 7.1,O
League of Legends,O
nice hook,O
are you stupid?,E
no alc picker god bless,O
no gg no...,O
gg wp,O
road to 5k trash,E
lel gg,O
qwait dup,O
ouch,O
why bh kill me,O
rs?,O
pulling is bad this sven is so funny,O
noobs?,E
Cant ?,O
haha,O
w8,A
LOL,O
no mana lucky,O
COMMEND bacan,A
still lag?,O
so many wards,O
haha,O
nigga,E
lol,O
my gift for you,O
gl no hf,O
hahahaha,O
shu8t your fucking mouth,E
And they destroyed it,O
lol invoker the heck,O
LS :D hard carry lol,O
tp out sf,O
hahah,O
lol,O
HAHAHA YES,O
he voting for Donald Trump 2016 For great wall of immigration,O
report pls,A
?,O
Greed bro,O
),O
?,O
give us dr,O
ye i will,O
lol 5 vs 1 worth it,O
LOL,O
ｈａｈａｈ Ｌｍａｏ ｖｉｖａ　ｌａ　ｐｅｒｕ ｖｉｖａ　ｌａ　ｇｙｒｏ,E
nice,O
idiot team,E
suck my balls,E
g go bitch!,E
k,O
they dont want to kill,O
A has like zero reason to be as bad as they are anyway.  There's little reason why MVP should be so strong over them.,O
lol thats what I would be saying if I was against drow,O
26? lol,O
worst alch au,E
this tony is 2 much for me is fucking mongol,O
gg,O
use 3rd skill dont talk plz Really? lets talk?,O
report slark,A
HAHAH,O
ty,O
ez,I
XD,O
yea tiny wisp,O
haha,O
1 min pls,O
im lagging but i wont hold you all up,O
ure the slut,O
ez,I
wp,O
LOL,O
can't blame him,O
Whuuuuuuut? Hahahaha,O
didn't i?,O
rampagee,O
gg wp REKITY REKT! FUCKING MORON Get up if you can.,E
22,A
<---,O
thx,O
nice gg,O
Commend me :),O
its wrking for me here not him,O
lol gg,O
RS,O
hhh,O
yep,O
pro,O
gg,O
UDAH TAU AEGIS  TOLOL ANJING LU,O
dude who loses to paint,O
clinks why you eat creeps bro,O
phase boots..,O
pray wr,O
GGGGGGGGGGGGGGGGGGGGGGG wp have fun,O
?,O
where is ur friend,O
bwersit ka,O
G TY,A
gg,O
gg,O
izi gg,I
lvl 1 refract sad la,O
GGWP,O
lol,O
NOOB hahahahahha 5k,E
road to 5k,O
BKB for a support lol,O
yeee,O
ggwp,O
feeding time,O
jugg fed u,O
ggwp,O
how could you tbh fam,O
:D,O
lol es ur so gay s[amming him es is just a spammer fag,E
If u used bkb u would win pa o.o,O
gg,O
D: i just wanted,O
wtf?,O
phone?,O
party,O
dat 4v5 win,O
more luck,O
? why am i stone,O
Invoker useless unskill,O
ALSO GO WR EZ MID ! WR WINS MID ALL HEROES WR AND AUTOEZGAMEW,I
alch tlaking liek oyu did anything this game,O
ggwp,O
gege,O
Report Luna thx .. AFK level 6 lol!,A
Who the FUCK dooms PUGNA!?!? :D,E
wr trash,E
NAXREN mOM?,O
40 min farm and lose,O
so? still dead,O
you guys have such a greedy line up..,O
,O
gg,O
no future,O
no items and u got epwoer,O
fuck,E
gg,O
g,A
buy,O
lich with battle fury Z,O
?,O
ama,O
ahhaah we r gg,O
zzzzzzzzzzzzzzz May have been tabbed out,O
fk valve,O
yea,O
wish our medusa and slark knew how to play,O
do u see these awesome,O
damn pinoy,O
but im pro,O
2 : 1 not worth,O
if u wait Il report him)),A
kk add me,O
LC noob,E
dat bash,O
gg,O
ty,O
TT,O
still 0 team work,O
haters gonna hate,O
he did only 2compos in refresher unskilled,O
?,O
Dat Invoker hates me. =)),O
what the fuck,E
ughh sorry,O
LOL,O
lol lol,O
WAT SETTER? U C UR FARM 1ST FAIL CARRY SLARK I NEED TO INITIATE SLARK FAIL CARRT,O
bobo? HAAAAAAAAAAAAAAAA,O
intro boy  stfu intro boys,E
"who first picks pudge, ahhaha",O
gg fellas lol,O
RiP,O
you should have smoked more to help LC she would have gotten so much dmg but instead you guys played reactively which is bad LC and I are similar in the respect that we earn something from kills i get int and she gets direct dmg thats why my team smoked,O
gg wp,O
2-0,O
lel,O
im a good man with a good heart,O
kk,O
gg,O
yeah sweet dude,O
WOW sentires,O
IF WERE A BHITTER MUCH BETTER,O
>:c,O
ggwp,O
puck we paid you to unpause,A
np no bb coem bot and get rapier,O
We have spec,O
loser talking,O
lowl,O
? thge fycj[',O
z ez feeding lucky,I
wheres pa qop,O
ez,I
FUCK THAT WR CUNT,E
34,O
report invoker?,A
k,O
no u nas ewe i aba i lc  ewe i qop,O
ok,O
forgive and forget right?,O
noob carry,E
wp,O
"i see u have a fuckload of games with es, u cant win without op hero?",E
last game i carried this shitty es's ass,E
worth,O
gg,O
fail u carry,O
?>,O
nice ulti qop,O
gg :')_,O
LOL,O
shot carry shit,E
thanks for carrying feeder like me,O
gege izi,E
g,A
"funny i call mid, he takes it and says if you can't take it then quit and then feeds i love dotra",O
eZ FOR WR SF eZ MID EZ LIFE,I
legit,O
b qop take care of your self haha i said b lol haha,O
w8 dony tony is afk,A
K 1 HOUR,O
"yo, waddup tink",O
i  remember thissf <3 iwasnt wrong,O
its a fact,O
ok,O
report AA anyways p[lz,A
HIT STILL HOPING?,E
33 min tinker safe so good,O
noooooooooooo,O
:D,O
wait -_-,A
Yeah,O
REPORT KUNKKA,A
u fucks need to knw,E
bh i hate u go abandon,O
hahaha,O
gg ez hc,I
no have wards u.u,I
what is that,O
:)) sure,O
GET OCTA ALCHE FOR CUMBACK,O
idiot pro talker pudge,E
|GG idiots,E
in rank,O
gg,O
wa dr,O
hay,O
ty wp,O
that stun!,O
am noob,E
ND straight,O
he said he's not a supp,O
are you sure? haha,O
ez :),I
? you are my bitch,E
down the drian,O
you suck each other cocks?,E
ez,I
gg bl on pl and tiny,O
GG nice game,O
sun strike well,O
u liar,O
sup kristen,O
ff,O
b?,O
ez mid,I
wp tiny,O
You lost cause of pick,O
hi nice ass open it please i want fuck,E
GGWP,O
report aa lol,A
no,O
XDDD,O
team idiots,E
he got raped by lina so hard he mad and cry like a boy sry little girl,E
win / loss irrelievant to how bad this player is LOL,O
banned for what lolz,O
FFORT :) ALSO COMMEND ME TNX,A
lol rip :(,O
why wouldn't you give it to shadow fiend,O
GG,O
OSfrog LE BALANCED FEMALE ROBIN HOOD OSfrog  OSfrog LE BALANCED FEMALE ROBIN HOOD OSfrog  OSfrog LE BALANCED FEMALE ROBIN HOOD OSfrog  OSfrog LE BALANCED FEMALE ROBIN HOOD OSfrog  OSfrog LE BALANCED FEMALE ROBIN HOOD OSfrog,O
ls report sb thanks,A
but 1 for 1 do nothing,O
mean,O
lol,O
Noob team reported,E
like this furi end undaut,O
blame,O
retarded piece of shits,E
i want whatever,O
GG EZ void,I
pinoy gaming style,E
fuck this vs,E
sad sad sad,O
he's dead,O
you coz i can kill 5,O
all report Doom,A
COMEBACK :# :3 NO,O
ez mid,I
+,O
"hey alch, whats up",O
only i buy wards and its no fun i dont play for the win,O
sorry,O
smh why do i even bother supporting in 2k mmr,O
haha,O
u like me right?,O
rofl 6k players useless not on my level,O
this guy is an idiot,E
fuck peru,E
i left it there,O
ggwp,O
Haha,O
noobs,E
its okay YOu lost Just relax,O
ez friend,I
because u have on 4.8 carry like my slardar,O
cuz ur a slut,O
end mid,O
z,I
hi NOOO,O
haha paper haha,O
gg,O
well if you would let us just push we could :D,O
silence winsgaes games,O
cannot leh sure die,O
report fura,A
pa and sf wanted to be alone,O
ggwp :),O
No wards,O
0,O
hahahhahahha,O
gg,O
WP,O
report vs ty next time he might be with u spa ceba,A
to my team,O
dumb 4 vs 5 ? u say ez? haha,E
u mean 4v6?,O
penis too short,E
first time dota,O
haha,O
+,O
golbal party 4 shitty players,E
gg,O
just report please invoker this idiot cant even use sunstrike,E
pls 9 reports for sb for ruining game on purpose thanks,E
afk,A
GG i m throwing,O
lol haha gg sf,O
now it all depends on who has more pauses left,O
INPLAY MID FOR MY 5K MMR % STACK 5*,O
alliance wins,O
ggwp,O
greeting to my mom lina,E
TICK,O
nice,O
wtf,O
wow report me for no wards,A
peru ta izz emdio dijo q llevaran hahaha,E
?? what is ?,O
BOG PROSTIT,O
I have that to spare,O
he is in game now,O
ec,O
commend SG pro,A
KITE,O
nice stun es leash,O
"Jk, just acalming him down JK i actually didnt report u axe",A
los,O
fuyck wasting time for dumb pc,E
dude,O
Can nort def?,O
not me,O
russian,E
ur moms hosue house,E
gg,O
Report Tusk.,A
wp,O
GGWP,O
push ff,E
lol,O
gg,O
haha,O
?WHO?,O
exo do butto Dick in butt etc.,E
ur a man in a dress,O
nice abandon,O
ahghaha HAHAHA,O
|SHUT YOUR MOUTH ET,O
,O
g  g wp,A
rekt,O
nice intro,O
haha,O
tiny afk wait pls,A
lol,O
No he wasnt lol it was the cm and ds,O
))),O
?,O
u noob don blame ur teammate,E
tqtq commend if you like :D,A
WR what happend? Ur titling,O
we have time out :|,O
lame game,O
IDIOTS,E
wp m y t e a m,O
lol ok sure,O
ez,I
RUIN MY GAME,O
screen freezing up on me i have a question tho y not put clock solo safe lane sniper mid and go aggressive trilane,O
pls report SF he deserves low priority,I
LUNA LVL 6 HAHAHA,O
Great idea lc,O
?,O
FUCK,E
2 15 4 16 how the hell these people polaying ranked games answer me someone,I
report ur fir ta wtf that ta,A
z aqop,I
muereeeeeeeeeeeee,O
we all know about that shit 500 gold? bullshjit,E
gg,O
:D,O
gege,O
report am pls,A
team going 1 by 1 LMFAO,O
gg,O
and forever doesnt exist,O
LOL?,O
now u guys,O
yusss GGWP,O
tell it to sidruptor pls lol idiot,E
sorry,O
ez mmr  fukcing bying acc,E
hes trash,E
gg,O
ez voltis zzzzzzz dota wtf dota farm DK hahaha ez farm DK,I
ggwp,O
end,O
go fuck your mom,E
haha,O
wkwkwk wkwwk,O
and highest pts in dota 2 lion the slayer,O
ye,O
idiot,E
ggwp,O
bye,O
COMEBACK IS REAL,O
y its 2k wk he doesnt understand that np,I
just end,O
wp,O
AXAXXA,O
this is game is a waste of time,O
ez,I
ofc typical russian rubick,E
sjwsahashbas,O
asquerosa rata,O
cm afk,A
we got brain,O
...,O
first hit bash owned why u mad jugg,O
atlest we killed tha  noob :D,E
ty for the game,O
gg wp,O
..,O
lol nice comeback kid,I
ouch guys stop being nasty,O
AL TAB,O
doono,O
GG,O
bkb 1 hit,O
wew invo duel,O
alch did you just give out your address and promise free blow jobs before the game or something,O
Fu,E
nyjno chtobu sk napusal ez,I
QOP YOU ARE NOOB SO STFU,E
haha sakit hati,O
Why,O
wat wat fog of wa r,O
ya like invo,O
is he coming back?,A
ez mid blood better thank me for the carry he sucked balls. lol,E
nigga we dont ahv etime for you to jack off pudge stop jacking offfffff,E
am say what you want,O
lets quit,O
oh ur talking to me? lel i didnt now,O
ggwp,O
GG WP EAZY,O
we,O
in game last 3 min btw,O
an actual flying bird,O
"yes, we do have supports",O
hehe my dick foo,E
5 heroes,O
now push mid,O
its not a game of carries,O
GG,O
gg,O
:D i cry,O
ember < cent,O
this games for thomas my nigga,E
TQ MIRANA,O
Abuser meepo end please,I
gg,O
bitch lol xD,E
yeah but you're like 2.2,O
ggwp,O
ez pz lemon sqeezy,I
reprot me team please report me team,A
i was bluffing dont take it so seriously,O
ez then i saw this rubick bitch pls,I
ez game,I
haha :,O
show'd you you sparkly homo fagnuts,E
but 2 people gonna fuck me and venge didnt support so i dont care,E
ggwp,O
die zeus,O
sf sb,O
THAT wave waahahaha,O
level 11 9 min in... impressive,O
gj,O
Gg,O
HELLO ARCANA BOY SUCK MY DICK,E
OMFG WOW LOPL,O
haha,O
lol,O
ez russki :D,E
rofl,O
GGWP,O
why did you piss him off,E
YeSSSSSSSSSSSSSS,O
ll (:,O
u was bad,O
sniper is carrying yall,O
gg,O
ahaha,O
ty riki,O
im not new to doto,O
u whant 1 hr?,O
gg wp,O
dont play if you woden pc,O
w0w magina pro,O
wew,O
h? g?,A
:^),O
gg,O
gret play,O
COMMEND ME FOR PLAYING,A
"mineski com,e on",O
I BEG U,O
Xd,O
ahaha,O
tower def,O
ehh,O
gg,O
go venge! its up to you lol,O
LOL,O
1/4 games in SEA,O
dust,O
yea if online we go paused,A
com blood,O
ofc this is gg,O
haha,O
mr 'support' ?,O
HAHAHA FAK U DOOM,E
gg all,O
ez,E
haha,O
reported!,A
hit short mana,E
)),O
seeu,O
report sky,A
in 30min..... its not late ..,O
Ta won the game only,O
wheres your dust bro 6.2k,O
Really so stupid,E
oi u lil shit my cliff.,E
GG ?,O
:D,O
I can now see why we are losing,O
luck is not an excuse rofl,O
bottle,O
gg,O
Z,I
mmm fed tb,O
how have i died 3 times,O
lol gg,O
hes not coming back,O
??,O
7 16,E
dude you are an alc pickers you have no say,O
:),O
die 3 times to solo ES,I
dont report samuel please,A
"He's never picked in pubs, and the only bracket he has over 50% win rate is 'very high skill' on asian servers. So shut up and pick something fun. You cucks.",E
lol all hero desolator?,O
gg wp report sniper and sniper delete dota pls,E
noob,E
report sf = comend,A
HAHAHAHAHA,O
all g,A
ND PLEASE,A
ez,I
NOOB,E
sooo ez,I
wards win,O
WHO KNEW ACID SPRAY DID GOOD,O
come wan kil me come mid Thx i throw now,O
ty for ult  rexxar,O
end,O
NOOBS,E
its in the bag,O
i think its easy mmr,I
? Rq,O
ro pudge,O
gg,O
u lost them the game necro,O
commend me pls :D,A
ez mid ez life :D,I
GO TOP,O
i am afk,A
commend cute pudge,A
lol riki,O
z,I
so pro,O
reported,A
),O
wag rec.,O
( but i dont know what i can do ( fucking 3k mmr,E
4v5 almost lost ez,I
FUCKING MID,E
BITCH,E
LOL,O
;(,O
no fuck u u wanna go,E
guys? bets?,O
:D,O
& ?,O
gg,O
gg,O
NOOB HITTERS,E
?,O
cant farm on top,O
bring it,O
techies to strong,O
)O),O
this count,O
report TY NICE PLAYERS 4 k,A
ty,O
end,O
noobest puck got fb then say noob team wow,E
Gg,O
Z MID,I
bl,O
"gg, wp",O
rofl,O
big plags big plays,O
hahaha,O
ty,O
GGWP WP SF,O
mad afk skillz,A
silencer motrher wjore whore nice gem son of a slut,E
dont blame my friend,O
wait,A
lie,O
Y?,O
Feed courier,E
kontol pc,O
how to safe,O
gg,O
tis so much action,O
don't worry,O
tiny...huhuh?,O
gg wp ez game 4 slot 22 min fast push pls,I
fast ill go bed haha,O
gg wp tenks for game was very fun and much exicte ono wrong,O
owww,O
we need lion please dont resume,O
call gay now pls LMFAO,E
really?,O
so wait?,O
"can u end already, its not like we can defend",O
gg,O
lol,O
i love es,O
lol,O
i wanted to use it once =\ atleast,O
gg,O
caca,O
LOL,O
lol paper,O
